city,party,age,election,men_population,women_population,hispanic_population,white_population,black_population,native_population,asian_population,pacific_population,voted_cnt,not_voted_cnt,total_population
BEDFORD,DEM,83,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,DEM,82,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,8,12868
BEDFORD,DEM,81,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,DEM,80,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,4,12868
BEDFORD,DEM,79,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,0,12868
BEDFORD,DEM,78,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,DEM,77,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,76,0,12868
BEDFORD,DEM,76,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,4,12868
BEDFORD,DEM,75,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,DEM,74,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,73,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,100,0,12868
BEDFORD,DEM,72,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,0,12868
BEDFORD,DEM,71,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,DEM,70,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,116,4,12868
BEDFORD,DEM,69,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,108,8,12868
BEDFORD,DEM,68,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,12,12868
BEDFORD,DEM,67,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,100,16,12868
BEDFORD,DEM,66,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,4,12868
BEDFORD,DEM,65,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,120,12,12868
BEDFORD,DEM,64,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,20,12868
BEDFORD,DEM,63,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,96,32,12868
BEDFORD,DEM,62,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,28,12868
BEDFORD,DEM,61,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,76,12,12868
BEDFORD,DEM,60,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,80,4,12868
BEDFORD,DEM,59,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,80,24,12868
BEDFORD,DEM,58,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,80,8,12868
BEDFORD,DEM,57,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,8,12868
BEDFORD,DEM,56,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,76,20,12868
BEDFORD,DEM,55,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,16,12868
BEDFORD,DEM,54,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,4,12868
BEDFORD,DEM,53,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,DEM,52,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,DEM,51,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,4,12868
BEDFORD,DEM,50,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,16,12868
BEDFORD,DEM,49,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,4,12868
BEDFORD,DEM,48,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,4,12868
BEDFORD,DEM,47,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,8,12868
BEDFORD,DEM,46,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,DEM,45,Nov 10 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,4,12868
BEDFORD,DEM,98,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,DEM,97,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,DEM,96,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,DEM,95,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,8,12868
BEDFORD,DEM,94,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,DEM,93,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,DEM,92,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,DEM,91,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,12,12868
BEDFORD,DEM,90,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,4,12868
BEDFORD,DEM,89,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,DEM,88,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,DEM,87,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,DEM,86,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,4,12868
BEDFORD,DEM,85,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,84,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,4,12868
BEDFORD,DEM,83,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,82,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,81,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,DEM,80,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,8,12868
BEDFORD,DEM,79,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,4,12868
BEDFORD,DEM,78,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,DEM,77,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,4,12868
BEDFORD,DEM,76,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,4,12868
BEDFORD,DEM,75,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,DEM,74,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,12,12868
BEDFORD,DEM,73,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,96,4,12868
BEDFORD,DEM,72,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,4,12868
BEDFORD,DEM,71,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,4,12868
BEDFORD,DEM,70,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,112,8,12868
BEDFORD,DEM,69,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,108,8,12868
BEDFORD,DEM,68,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,24,12868
BEDFORD,DEM,67,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,92,24,12868
BEDFORD,DEM,66,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,80,12,12868
BEDFORD,DEM,65,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,116,16,12868
BEDFORD,DEM,64,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,96,12,12868
BEDFORD,DEM,63,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,40,12868
BEDFORD,DEM,62,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,80,36,12868
BEDFORD,DEM,61,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,76,12,12868
BEDFORD,DEM,60,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,16,12868
BEDFORD,DEM,59,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,76,28,12868
BEDFORD,DEM,58,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,0,12868
BEDFORD,DEM,57,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,12,12868
BEDFORD,DEM,56,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,8,12868
BEDFORD,DEM,55,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,12,12868
BEDFORD,DEM,54,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,4,12868
BEDFORD,DEM,53,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,8,12868
BEDFORD,DEM,52,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,8,12868
BEDFORD,DEM,51,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,16,12868
BEDFORD,DEM,50,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,DEM,49,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,20,12868
BEDFORD,DEM,48,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,12,12868
BEDFORD,DEM,47,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,12,12868
BEDFORD,DEM,46,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,DEM,45,Nov 11 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,DEM,98,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,DEM,97,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,DEM,96,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,DEM,95,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,DEM,94,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,DEM,93,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,DEM,92,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,DEM,91,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,0,12868
BEDFORD,DEM,90,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,DEM,89,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,DEM,88,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,DEM,87,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,DEM,86,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,DEM,85,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,DEM,84,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,4,12868
BEDFORD,DEM,83,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,DEM,82,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,81,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,DEM,80,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,4,12868
BEDFORD,DEM,79,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,0,12868
BEDFORD,DEM,78,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,DEM,77,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,76,0,12868
BEDFORD,DEM,76,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,0,12868
BEDFORD,DEM,75,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,DEM,74,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,DEM,73,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,100,0,12868
BEDFORD,DEM,72,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,4,12868
BEDFORD,DEM,71,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,DEM,70,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,120,0,12868
BEDFORD,DEM,69,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,112,4,12868
BEDFORD,DEM,68,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,84,0,12868
BEDFORD,DEM,67,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,116,0,12868
BEDFORD,DEM,66,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,4,12868
BEDFORD,DEM,65,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,128,4,12868
BEDFORD,DEM,64,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,108,0,12868
BEDFORD,DEM,63,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,124,4,12868
BEDFORD,DEM,62,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,108,8,12868
BEDFORD,DEM,61,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,0,12868
BEDFORD,DEM,60,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,84,0,12868
BEDFORD,DEM,59,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,96,8,12868
BEDFORD,DEM,58,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,0,12868
BEDFORD,DEM,57,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,80,0,12868
BEDFORD,DEM,56,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,96,0,12868
BEDFORD,DEM,55,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,DEM,54,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,DEM,53,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,DEM,52,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,0,12868
BEDFORD,DEM,51,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,DEM,50,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,DEM,49,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,52,0,12868
BEDFORD,DEM,48,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,0,12868
BEDFORD,DEM,47,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,DEM,46,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,0,12868
BEDFORD,DEM,45,Nov 12 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,DEM,98,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,DEM,97,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,4,12868
BEDFORD,DEM,96,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,0,4,12868
BEDFORD,DEM,95,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,4,12868
BEDFORD,DEM,94,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,DEM,93,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,12,12868
BEDFORD,DEM,92,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,DEM,91,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,4,12868
BEDFORD,DEM,90,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,12,12868
BEDFORD,DEM,89,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,DEM,88,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,8,12868
BEDFORD,DEM,87,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,86,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,8,12868
BEDFORD,DEM,85,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,20,12868
BEDFORD,DEM,84,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,4,12868
BEDFORD,DEM,83,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,8,12868
BEDFORD,DEM,82,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,0,12868
BEDFORD,DEM,81,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,DEM,80,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,4,12868
BEDFORD,DEM,79,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,0,12868
BEDFORD,DEM,78,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,8,12868
BEDFORD,DEM,77,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,8,12868
BEDFORD,DEM,76,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,12,12868
BEDFORD,DEM,75,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,4,12868
BEDFORD,DEM,74,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,8,12868
BEDFORD,DEM,73,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,12,12868
BEDFORD,DEM,72,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,20,12868
BEDFORD,DEM,71,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,16,12868
BEDFORD,DEM,70,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,96,24,12868
BEDFORD,DEM,69,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,44,12868
BEDFORD,DEM,68,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,24,12868
BEDFORD,DEM,67,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,96,20,12868
BEDFORD,DEM,66,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,28,12868
BEDFORD,DEM,65,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,84,48,12868
BEDFORD,DEM,64,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,44,12868
BEDFORD,DEM,63,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,76,52,12868
BEDFORD,DEM,62,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,64,52,12868
BEDFORD,DEM,61,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,28,12868
BEDFORD,DEM,60,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,28,12868
BEDFORD,DEM,59,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,44,12868
BEDFORD,DEM,58,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,76,12,12868
BEDFORD,DEM,57,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,48,32,12868
BEDFORD,DEM,56,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,36,12868
BEDFORD,DEM,55,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,28,12868
BEDFORD,DEM,54,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,40,12868
BEDFORD,DEM,53,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,8,12868
BEDFORD,DEM,52,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,16,12868
BEDFORD,DEM,51,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,52,12868
BEDFORD,DEM,50,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,24,12868
BEDFORD,DEM,49,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,36,12868
BEDFORD,DEM,48,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,8,12868
BEDFORD,DEM,47,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,20,24,12868
BEDFORD,DEM,46,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,12,12868
BEDFORD,DEM,45,Nov 13 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,16,12868
BEDFORD,DEM,98,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,8,0,12868
BEDFORD,DEM,97,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,12,0,12868
BEDFORD,DEM,96,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,DEM,95,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,DEM,94,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,4,0,12868
BEDFORD,DEM,93,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,DEM,92,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,24,4,12868
BEDFORD,DEM,91,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,8,12868
BEDFORD,DEM,90,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,0,12868
BEDFORD,DEM,89,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,16,0,12868
BEDFORD,DEM,88,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,8,12868
BEDFORD,DEM,87,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,86,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,32,12,12868
BEDFORD,DEM,85,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,84,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,28,0,12868
BEDFORD,DEM,83,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,82,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,36,12,12868
BEDFORD,DEM,81,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,0,12868
BEDFORD,DEM,80,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,8,12868
BEDFORD,DEM,79,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,56,4,12868
BEDFORD,DEM,78,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,0,12868
BEDFORD,DEM,77,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,8,12868
BEDFORD,DEM,76,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,8,12868
BEDFORD,DEM,75,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,40,0,12868
BEDFORD,DEM,74,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,44,4,12868
BEDFORD,DEM,73,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,12,12868
BEDFORD,DEM,72,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,68,0,12868
BEDFORD,DEM,71,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,60,12,12868
BEDFORD,DEM,70,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,108,12,12868
BEDFORD,DEM,69,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,92,24,12868
BEDFORD,DEM,68,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,72,12,12868
BEDFORD,DEM,67,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,88,28,12868
BEDFORD,DEM,66,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,80,12,12868
BEDFORD,DEM,65,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,104,28,12868
BEDFORD,DEM,64,Nov 14 Election,5978,6890,7.50,179.30,201.20,0.00,3.80,0.00,84,24,12868
